,id,model,grid_num,reward,best_reward
1917,28,delay,3,1,1
1918,28,delay,4,2,2
1919,28,delay,5,2,2
1920,28,delay,6,-1,-1
1921,28,delay,7,-2,-2
1922,28,delay,8,2,2
1923,28,delay,9,0,0
1924,28,delay,10,-1,-1
1925,28,delay,11,2,2
1926,28,delay,12,-1,-1
1927,28,delay,13,1,1
1928,28,delay,14,-1,-1
1929,28,delay,15,1,1
1930,28,delay,16,2,2
1931,28,delay,17,1,1
1932,28,delay,18,-1,-1
1933,28,delay,19,1,1
1934,28,delay,20,1,1
1935,28,delay,21,0,0
1936,28,delay,22,0,0
1937,28,delay,23,1,1
1938,28,delay,24,0,0
1939,28,delay,25,0,0
1940,28,delay,26,2,2
1941,28,delay,27,-1,-1
1942,28,delay,28,2,2
1943,28,delay,29,0,0
1944,28,delay,30,-2,0
1945,28,delay,31,0,0
1946,28,delay,32,0,0
1947,29,delay,0,-1,-1
1948,29,delay,1,0,1
1949,29,delay,2,0,0
1950,29,delay,3,1,1
1951,29,delay,4,2,2
1952,29,delay,5,2,2
1953,29,delay,6,-1,-1
1954,29,delay,7,-2,-2
1955,29,delay,8,2,2
1956,29,delay,9,0,0
1957,29,delay,10,-1,-1
1958,29,delay,11,2,2
1959,29,delay,12,-2,-1
1960,29,delay,13,1,1
1961,29,delay,14,-1,-1
1962,29,delay,15,1,1
1963,29,delay,16,2,2
1964,29,delay,17,1,1
1965,29,delay,18,-1,-1
1966,29,delay,19,1,1
1967,29,delay,20,1,1
1968,29,delay,21,0,0
1969,29,delay,22,0,0
1970,29,delay,23,1,1
1971,29,delay,24,0,0
1972,29,delay,25,0,0
1973,29,delay,26,2,2
1974,29,delay,27,-1,-1
1975,29,delay,28,2,2
1976,29,delay,29,0,0
1977,29,delay,30,0,0
1978,29,delay,31,0,0
1979,29,delay,32,0,0
