,score_dif,time_constraint,in_distrib,time_x_distrib,userid,gridnum,push,time_x_push,no_time
2268,0,0.5,0.5,0.25,125,301,0.0,0.0,0
2269,0,0.5,-0.5,-0.25,135,108,0.5,0.25,-1
2270,0,0.5,-0.5,-0.25,137,205,-0.5,-0.25,-1
2271,0,0.5,-0.5,-0.25,129,201,-0.5,-0.25,-1
2272,0,0.5,-0.5,-0.25,125,201,-0.5,-0.25,-1
2273,0,0.5,0.5,0.25,120,305,0.0,0.0,0
2274,0,0.5,0.5,0.25,121,404,0.0,0.0,1
2275,0,0.5,0.5,0.25,124,302,0.0,0.0,0
2276,0,0.5,-0.5,-0.25,135,203,-0.5,-0.25,-1
2277,-1,0.5,0.5,0.25,137,401,0.0,0.0,0
2278,0,0.5,-0.5,-0.25,134,105,0.5,0.25,-1
2279,0,0.5,-0.5,-0.25,123,201,-0.5,-0.25,-1
2280,-1,0.5,0.5,0.25,128,305,0.0,0.0,-1
2281,0,0.5,0.5,0.25,129,405,0.0,0.0,1
2282,0,0.5,0.5,0.25,125,405,0.0,0.0,1
2283,0,0.5,0.5,0.25,120,307,0.0,0.0,0
2284,0,0.5,-0.5,-0.25,121,102,0.5,0.25,-1
2285,0,0.5,-0.5,-0.25,124,202,-0.5,-0.25,-1
2286,0,0.5,-0.5,-0.25,137,204,-0.5,-0.25,-1
2287,0,0.5,0.5,0.25,128,405,0.0,0.0,1
2288,0,0.5,-0.5,-0.25,123,207,-0.5,-0.25,-1
2289,0,0.5,0.5,0.25,138,405,0.0,0.0,1
2290,0,0.5,-0.5,-0.25,124,208,-0.5,-0.25,-1
2291,0,0.5,-0.5,-0.25,135,106,0.5,0.25,-1
2292,0,0.5,0.5,0.25,134,306,0.0,0.0,0
2293,-1,0.5,-0.5,-0.25,129,106,0.5,0.25,-2
2294,0,0.5,0.5,0.25,138,404,0.0,0.0,1
2295,0,0.5,0.5,0.25,121,405,0.0,0.0,1
2296,0,0.5,0.5,0.25,124,308,0.0,0.0,0
2297,0,0.5,-0.5,-0.25,134,201,-0.5,-0.25,-1
2298,0,0.5,-0.5,-0.25,123,202,-0.5,-0.25,-1
2299,0,0.5,0.5,0.25,124,407,0.0,0.0,1
2300,0,0.5,0.5,0.25,129,306,0.0,0.0,0
2301,0,0.5,0.5,0.25,120,408,0.0,0.0,1
2302,0,0.5,0.5,0.25,135,305,0.0,0.0,0
2303,-1,0.5,-0.5,-0.25,126,104,0.5,0.25,-2
2304,0,0.5,0.5,0.25,134,407,0.0,0.0,1
2305,-1,0.5,-0.5,-0.25,137,102,0.5,0.25,-2
2306,0,0.5,0.5,0.25,123,403,0.0,0.0,1
2307,-1,0.5,-0.5,-0.25,138,108,0.5,0.25,-2
2308,0,0.5,-0.5,-0.25,124,107,0.5,0.25,-1
2309,0,0.5,0.5,0.25,135,304,0.0,0.0,0
2310,0,0.5,-0.5,-0.25,137,208,-0.5,-0.25,-1
2311,0,0.5,-0.5,-0.25,126,205,-0.5,-0.25,-1
2312,0,0.5,-0.5,-0.25,138,206,-0.5,-0.25,-1
2313,0,0.5,0.5,0.25,124,306,0.0,0.0,0
2314,0,0.5,-0.5,-0.25,120,203,-0.5,-0.25,-1
2315,0,0.5,0.5,0.25,135,308,0.0,0.0,0
2316,0,0.5,-0.5,-0.25,128,102,0.5,0.25,-1
2317,0,0.5,0.5,0.25,123,401,0.0,0.0,1
2318,0,0.5,0.5,0.25,138,401,0.0,0.0,1
2319,0,0.5,-0.5,-0.25,129,206,-0.5,-0.25,-1
2320,0,0.5,-0.5,-0.25,126,207,-0.5,-0.25,-1
2321,0,0.5,0.5,0.25,135,401,0.0,0.0,1
2322,0,0.5,-0.5,-0.25,128,203,-0.5,-0.25,-1
2323,0,0.5,0.5,0.25,123,402,0.0,0.0,1
2324,-1,0.5,-0.5,-0.25,134,106,0.5,0.25,-2
2325,0,0.5,0.5,0.25,138,303,0.0,0.0,0
2326,0,0.5,0.5,0.25,129,302,0.0,0.0,0
2327,0,0.5,-0.5,-0.25,124,204,-0.5,-0.25,-1
2328,0,0.5,-0.5,-0.25,128,202,-0.5,-0.25,-1
2329,0,0.5,0.5,0.25,134,302,0.0,0.0,0
2330,-1,0.5,-0.5,-0.25,138,103,0.5,0.25,-2
2331,0,0.5,0.5,0.25,135,402,0.0,0.0,1
2332,0,0.5,0.5,0.25,124,406,0.0,0.0,1
2333,0,0.5,-0.5,-0.25,137,206,-0.5,-0.25,-1
2334,0,0.5,-0.5,-0.25,126,107,0.5,0.25,-1
2335,0,0.5,0.5,0.25,134,406,0.0,0.0,1
2336,0,0.5,-0.5,-0.25,138,106,0.5,0.25,-1
2337,0,0.5,-0.5,-0.25,123,101,0.5,0.25,-1
2338,-1,0.5,-0.5,-0.25,137,103,0.5,0.25,-2
2339,0,0.5,0.5,0.25,123,303,0.0,0.0,0
2340,0,0.5,0.5,0.25,123,307,0.0,0.0,0
2341,0,0.5,-0.5,-0.25,137,107,0.5,0.25,-1
2342,0,0.5,0.5,0.25,129,404,0.0,0.0,1
2343,0,0.5,0.5,0.25,126,302,0.0,0.0,0
2344,0,0.5,0.5,0.25,134,307,0.0,0.0,0
2345,0,0.5,-0.5,-0.25,138,204,-0.5,-0.25,-1
2346,0,0.5,-0.5,-0.25,137,104,0.5,0.25,-1
2347,0,0.5,-0.5,-0.25,129,202,-0.5,-0.25,-1
2348,0,0.5,-0.5,-0.25,135,201,-0.5,-0.25,-1
2349,0,0.5,0.5,0.25,137,307,0.0,0.0,0
2350,0,0.5,0.5,0.25,123,304,0.0,0.0,0
2351,0,0.5,-0.5,-0.25,135,102,0.5,0.25,-1
2352,0,0.5,-0.5,-0.25,138,202,-0.5,-0.25,-1
2353,0,0.5,-0.5,-0.25,137,101,0.5,0.25,-1
2354,0,0.5,-0.5,-0.25,134,103,0.5,0.25,-1
2355,-1,0.5,-0.5,-0.25,126,202,-0.5,-0.25,-2
2356,0,0.5,-0.5,-0.25,135,205,-0.5,-0.25,-1
2357,0,0.5,0.5,0.25,129,308,0.0,0.0,0
2358,0,0.5,0.5,0.25,134,404,0.0,0.0,1
2359,0,0.5,-0.5,-0.25,123,106,0.5,0.25,-1
2360,0,0.5,-0.5,-0.25,126,105,0.5,0.25,-1
2361,0,0.5,0.5,0.25,138,302,0.0,0.0,0
2362,0,0.5,-0.5,-0.25,134,108,0.5,0.25,-1
2363,0,0.5,0.5,0.25,135,405,0.0,0.0,1
2364,0,0.5,-0.5,-0.25,140,206,-0.5,-0.25,-1
2365,0,0.5,0.5,0.25,137,301,0.0,0.0,0
2366,0,0.5,0.5,0.25,126,303,0.0,0.0,0
2367,-1,0.5,-0.5,-0.25,140,103,0.5,0.25,-2
2368,0,0.5,0.5,0.25,137,304,0.0,0.0,0
2369,0,0.5,-0.5,-0.25,138,104,0.5,0.25,-1
2370,0,0.5,0.5,0.25,123,306,0.0,0.0,0
2371,0,0.5,0.5,0.25,129,408,0.0,0.0,1
2372,0,0.5,0.5,0.25,126,404,0.0,0.0,1
2373,0,0.5,-0.5,-0.25,137,108,0.5,0.25,-1
2374,0,0.5,-0.5,-0.25,140,205,-0.5,-0.25,-1
2375,0,0.5,-0.5,-0.25,138,203,-0.5,-0.25,-1
2376,-1,0.5,0.5,0.25,134,305,0.0,0.0,-1
2377,0,0.5,-0.5,-0.25,135,101,0.5,0.25,-1
2378,0,0.5,0.5,0.25,140,407,0.0,0.0,1
2379,0,0.5,-0.5,-0.25,138,101,0.5,0.25,-1
2380,0,0.5,-0.5,-0.25,126,101,0.5,0.25,-1
2381,0,0.5,-0.5,-0.25,134,207,-0.5,-0.25,-1
2382,0,0.5,0.5,0.25,135,403,0.0,0.0,1
2383,0,0.5,-0.5,-0.25,137,202,-0.5,-0.25,-1
2384,0,0.5,0.5,0.25,140,303,0.0,0.0,0
2385,0,0.5,-0.5,-0.25,134,204,-0.5,-0.25,-1
2386,0,0.5,0.5,0.25,135,407,0.0,0.0,1
2387,0,0.5,-0.5,-0.25,137,203,-0.5,-0.25,-1
2388,-1,0.5,-0.5,-0.25,140,107,0.5,0.25,-2
2389,0,0.5,0.5,0.25,126,304,0.0,0.0,0
2390,0,0.5,-0.5,-0.25,138,107,0.5,0.25,-1
2391,0,0.5,0.5,0.25,134,303,0.0,0.0,0
2392,0,0.5,-0.5,-0.25,140,201,-0.5,-0.25,-1
2393,0,0.5,-0.5,-0.25,135,208,-0.5,-0.25,-1
2394,0,0.5,0.5,0.25,138,306,0.0,0.0,0
2395,0,0.5,0.5,0.25,126,407,0.0,0.0,1
2396,0,0.5,0.5,0.25,137,306,0.0,0.0,0
2397,0,0.5,0.5,0.25,134,403,0.0,0.0,1
2398,0,0.5,0.5,0.25,140,302,0.0,0.0,0
2399,0,0.5,-0.5,-0.25,138,105,0.5,0.25,-1
2400,0,0.5,-0.5,-0.25,129,205,-0.5,-0.25,-1
2401,0,0.5,0.5,0.25,140,403,0.0,0.0,1
2402,0,0.5,-0.5,-0.25,135,103,0.5,0.25,-1
2403,0,0.5,0.5,0.25,138,305,0.0,0.0,0
2404,0,0.5,0.5,0.25,129,303,0.0,0.0,0
2405,0,0.5,0.5,0.25,137,305,0.0,0.0,0
2406,0,0.5,0.5,0.25,126,307,0.0,0.0,0
2407,0,0.5,0.5,0.25,140,401,0.0,0.0,1
2408,0,0.5,0.5,0.25,135,306,0.0,0.0,0
2409,0,0.5,-0.5,-0.25,134,101,0.5,0.25,-1
2410,0,0.5,0.5,0.25,138,402,0.0,0.0,1
2411,0,0.5,0.5,0.25,129,403,0.0,0.0,1
2412,0,0.5,-0.5,-0.25,137,106,0.5,0.25,-1
2413,0,0.5,0.5,0.25,126,402,0.0,0.0,1
2414,0,0.5,0.5,0.25,134,301,0.0,0.0,0
2415,-1,0.5,-0.5,-0.25,138,102,0.5,0.25,-2
2416,0,0.5,-0.5,-0.25,137,105,0.5,0.25,-1
2417,0,0.5,0.5,0.25,140,307,0.0,0.0,0
2418,0,0.5,0.5,0.25,135,303,0.0,0.0,0
2419,0,0.5,0.5,0.25,126,405,0.0,0.0,1
2420,0,0.5,-0.5,-0.25,129,105,0.5,0.25,-1
2421,0,0.5,0.5,0.25,138,403,0.0,0.0,1
2422,0,0.5,0.5,0.25,137,303,0.0,0.0,0
2423,-1,0.5,-0.5,-0.25,140,108,0.5,0.25,-2
2424,0,0.5,0.5,0.25,134,402,0.0,0.0,1
2425,0,0.5,-0.5,-0.25,135,107,0.5,0.25,-1
2426,0,0.5,0.5,0.25,129,407,0.0,0.0,1
2427,0,0.5,-0.5,-0.25,126,106,0.5,0.25,-1
2428,0,0.5,-0.5,-0.25,137,207,-0.5,-0.25,-1
2429,0,0.5,-0.5,-0.25,134,107,0.5,0.25,-1
2430,0,0.5,0.5,0.25,135,408,0.0,0.0,1
2431,0,0.5,-0.5,-0.25,129,203,-0.5,-0.25,-1
2432,0,0.5,0.5,0.25,137,402,0.0,0.0,1
2433,0,0.5,-0.5,-0.25,134,205,-0.5,-0.25,-1
2434,0,0.5,-0.5,-0.25,126,208,-0.5,-0.25,-1
2435,0,0.5,-0.5,-0.25,135,104,0.5,0.25,-1
2436,0,0.5,0.5,0.25,133,401,0.0,0.0,1
2437,-1,0.5,-0.5,-0.25,140,101,0.5,0.25,-2
2438,0,0.5,0.5,0.25,137,407,0.0,0.0,1
2439,0,0.5,0.5,0.25,134,408,0.0,0.0,1
2440,0,0.5,0.5,0.25,138,407,0.0,0.0,1
2441,-1,0.5,0.5,0.25,145,404,0.0,0.0,0
2442,0,0.5,0.5,0.25,126,301,0.0,0.0,0
2443,0,0.5,0.5,0.25,135,307,0.0,0.0,0
2444,0,0.5,0.5,0.25,137,406,0.0,0.0,1
2445,0,0.5,-0.5,-0.25,140,105,0.5,0.25,-1
2446,0,0.5,-0.5,-0.25,133,208,-0.5,-0.25,-1
2447,0,0.5,0.5,0.25,138,308,0.0,0.0,0
2448,0,0.5,-0.5,-0.25,134,206,-0.5,-0.25,-1
2449,0,0.5,0.5,0.25,126,408,0.0,0.0,1
2450,0,0.5,-0.5,-0.25,136,201,-0.5,-0.25,-1
2451,0,0.5,-0.5,-0.25,135,204,-0.5,-0.25,-1
2452,-1,0.5,-0.5,-0.25,129,102,0.5,0.25,-2
2453,0,0.5,0.5,0.25,142,308,0.0,0.0,0
2454,0,0.5,0.5,0.25,140,301,0.0,0.0,0
2455,0,0.5,0.5,0.25,138,408,0.0,0.0,1
2456,0,0.5,-0.5,-0.25,145,203,-0.5,-0.25,-1
2457,0,0.5,0.5,0.25,126,308,0.0,0.0,0
2458,0,0.5,-0.5,-0.25,135,207,-0.5,-0.25,-1
2459,0,0.5,0.5,0.25,137,302,0.0,0.0,0
2460,0,0.5,0.5,0.25,129,301,0.0,0.0,0
2461,0,0.5,0.5,0.25,142,402,0.0,0.0,1
2462,0,0.5,-0.5,-0.25,138,207,-0.5,-0.25,-1
2463,0,0.5,-0.5,-0.25,145,208,-0.5,-0.25,-1
2464,0,0.5,0.5,0.25,134,401,0.0,0.0,1
2465,0,0.5,0.5,0.25,126,401,0.0,0.0,1
2466,0,0.5,0.5,0.25,135,302,0.0,0.0,0
2467,0,0.5,0.5,0.25,137,403,0.0,0.0,1
2468,0,0.5,0.5,0.25,129,304,0.0,0.0,0
2469,0,0.5,-0.5,-0.25,136,205,-0.5,-0.25,-1
2470,0,0.5,0.5,0.25,140,406,0.0,0.0,1
2471,0,0.5,-0.5,-0.25,141,105,0.5,0.25,-1
2472,0,0.5,-0.5,-0.25,138,205,-0.5,-0.25,-1
2473,0,0.5,0.5,0.25,142,406,0.0,0.0,1
2474,0,0.5,-0.5,-0.25,134,104,0.5,0.25,-1
2475,0,0.5,0.5,0.25,137,308,0.0,0.0,0
2476,0,0.5,-0.5,-0.25,145,105,0.5,0.25,-1
2477,0,0.5,-0.5,-0.25,126,203,-0.5,-0.25,-1
2478,0,0.5,0.5,0.25,136,406,0.0,0.0,1
2479,0,0.5,0.5,0.25,141,407,0.0,0.0,1
2480,-1,0.5,-0.5,-0.25,129,103,0.5,0.25,-2
2481,0,0.5,0.5,0.25,133,307,0.0,0.0,0
2482,0,0.5,0.5,0.25,138,301,0.0,0.0,0
2483,0,0.5,0.5,0.25,137,408,0.0,0.0,1
2484,0,0.5,0.5,0.25,134,308,0.0,0.0,0
2485,0,0.5,-0.5,-0.25,145,108,0.5,0.25,-1
2486,-1,0.5,-0.5,-0.25,142,103,0.5,0.25,-2
2487,0,0.5,-0.5,-0.25,126,204,-0.5,-0.25,-1
2488,0,0.5,-0.5,-0.25,141,208,-0.5,-0.25,-1
2489,-1,0.5,-0.5,-0.25,136,103,0.5,0.25,-2
2490,0,0.5,0.5,0.25,129,406,0.0,0.0,1
2491,0,0.5,0.5,0.25,138,304,0.0,0.0,0
2492,0,0.5,0.5,0.25,137,405,0.0,0.0,1
2493,0,0.5,-0.5,-0.25,134,208,-0.5,-0.25,-1
2494,-1,0.5,-0.5,-0.25,133,108,0.5,0.25,-2
2495,0,0.5,0.5,0.25,140,306,0.0,0.0,0
2496,0,0.5,0.5,0.25,141,404,0.0,0.0,1
2497,0,0.5,0.5,0.25,142,405,0.0,0.0,1
2498,0,0.5,-0.5,-0.25,129,208,-0.5,-0.25,-1
2499,0,0.5,0.5,0.25,136,403,0.0,0.0,1
2500,0,0.5,0.5,0.25,137,404,0.0,0.0,1
2501,0,0.5,-0.5,-0.25,126,201,-0.5,-0.25,-1
2502,-1,0.5,-0.5,-0.25,134,102,0.5,0.25,-2
2503,0,0.5,0.5,0.25,141,304,0.0,0.0,0
2504,0,0.5,0.5,0.25,133,405,0.0,0.0,1
2505,0,0.5,-0.5,-0.25,129,101,0.5,0.25,-1
2506,0,0.5,0.5,0.25,142,403,0.0,0.0,1
2507,0,0.5,0.5,0.25,136,308,0.0,0.0,0
2508,0,0.5,-0.5,-0.25,126,108,0.5,0.25,-1
2509,0,0.5,0.5,0.25,134,304,0.0,0.0,0
2510,0,0.5,0.5,0.25,145,402,0.0,0.0,1
2511,0,0.5,-0.5,-0.25,141,104,0.5,0.25,-1
2512,-1,0.5,-0.5,-0.25,129,207,-0.5,-0.25,-2
2513,0,0.5,-0.5,-0.25,133,207,-0.5,-0.25,-1
2514,-1,0.5,-0.5,-0.25,142,101,0.5,0.25,-2
2515,0,0.5,-0.5,-0.25,136,204,-0.5,-0.25,-1
2516,0,0.5,-0.5,-0.25,126,206,-0.5,-0.25,-1
2517,0,0.5,0.5,0.25,140,305,0.0,0.0,0
2518,-1,0.5,-0.5,-0.25,145,107,0.5,0.25,-2
2519,0,0.5,0.5,0.25,140,308,0.0,0.0,0
2520,0,0.5,-0.5,-0.25,136,106,0.5,0.25,-1
2521,0,0.5,-0.5,-0.25,142,205,-0.5,-0.25,-1
2522,0,0.5,-0.5,-0.25,145,207,-0.5,-0.25,-1
2523,0,0.5,0.5,0.25,141,301,0.0,0.0,0
2524,0,0.5,0.5,0.25,133,306,0.0,0.0,0
2525,0,0.5,-0.5,-0.25,140,208,-0.5,-0.25,-1
2526,0,0.5,0.5,0.25,136,407,0.0,0.0,1
2527,0,0.5,-0.5,-0.25,145,205,-0.5,-0.25,-1
2528,-1,0.5,-0.5,-0.25,142,102,0.5,0.25,-2
2529,0,0.5,-0.5,-0.25,141,108,0.5,0.25,-1
2530,0,0.5,0.5,0.25,140,404,0.0,0.0,1
2531,0,0.5,-0.5,-0.25,145,206,-0.5,-0.25,-1
2532,-1,0.5,0.5,0.25,142,304,0.0,0.0,-1
2533,0,0.5,-0.5,-0.25,141,106,0.5,0.25,-1
2534,0,0.5,0.5,0.25,133,303,0.0,0.0,0
2535,0,0.5,-0.5,-0.25,140,106,0.5,0.25,-1
2536,0,0.5,0.5,0.25,145,407,0.0,0.0,1
2537,0,0.5,0.5,0.25,141,305,0.0,0.0,0
2538,0,0.5,-0.5,-0.25,142,104,0.5,0.25,-1
2539,0,0.5,-0.5,-0.25,140,204,-0.5,-0.25,-1
2540,0,0.5,-0.5,-0.25,145,201,-0.5,-0.25,-1
2541,0,0.5,-0.5,-0.25,133,204,-0.5,-0.25,-1
2542,0,0.5,-0.5,-0.25,143,206,-0.5,-0.25,-1
2543,0,0.5,-0.5,-0.25,140,104,0.5,0.25,-1
2544,0,0.5,0.5,0.25,145,305,0.0,0.0,0
2545,0,0.5,-0.5,-0.25,142,105,0.5,0.25,-1
2546,0,0.5,0.5,0.25,136,302,0.0,0.0,0
2547,0,0.5,0.5,0.25,133,305,0.0,0.0,0
2548,0,0.5,-0.5,-0.25,141,203,-0.5,-0.25,-1
2549,0,0.5,0.5,0.25,143,403,0.0,0.0,1
2550,0,0.5,-0.5,-0.25,140,203,-0.5,-0.25,-1
2551,0,0.5,-0.5,-0.25,145,104,0.5,0.25,-1
2552,0,0.5,0.5,0.25,142,401,0.0,0.0,1
2553,0,0.5,0.5,0.25,136,402,0.0,0.0,1
2554,0,0.5,0.5,0.25,141,308,0.0,0.0,0
2555,0,0.5,-0.5,-0.25,143,203,-0.5,-0.25,-1
2556,0,0.5,0.5,0.25,140,405,0.0,0.0,1
2557,0,0.5,0.5,0.25,133,404,0.0,0.0,1
2558,0,0.5,-0.5,-0.25,136,202,-0.5,-0.25,-1
2559,0,0.5,-0.5,-0.25,142,203,-0.5,-0.25,-1
2560,0,0.5,-0.5,-0.25,141,205,-0.5,-0.25,-1
2561,0,0.5,-0.5,-0.25,140,207,-0.5,-0.25,-1
2562,0,0.5,0.5,0.25,133,403,0.0,0.0,1
2563,0,0.5,0.5,0.25,145,308,0.0,0.0,0
2564,-1,0.5,-0.5,-0.25,143,105,0.5,0.25,-2
2565,0,0.5,0.5,0.25,142,407,0.0,0.0,1
2566,0,0.5,-0.5,-0.25,140,202,-0.5,-0.25,-1
2567,0,0.5,-0.5,-0.25,141,204,-0.5,-0.25,-1
2568,0,0.5,0.5,0.25,145,307,0.0,0.0,0
2569,0,0.5,-0.5,-0.25,141,206,-0.5,-0.25,-1
2570,-1,0.5,0.5,0.25,140,304,0.0,0.0,-1
2571,-1,0.5,0.5,0.25,136,305,0.0,0.0,-1
2572,0,0.5,-0.5,-0.25,143,101,0.5,0.25,-1
2573,0,0.5,0.5,0.25,140,408,0.0,0.0,1
2574,0,0.5,0.5,0.25,133,304,0.0,0.0,0
2575,0,0.5,0.5,0.25,145,301,0.0,0.0,0
2576,-1,0.5,-0.5,-0.25,136,108,0.5,0.25,-2
2577,-1,0.5,-0.5,-0.25,141,102,0.5,0.25,-2
2578,0,0.5,0.5,0.25,140,402,0.0,0.0,1
2579,0,0.5,-0.5,-0.25,145,103,0.5,0.25,-1
2580,0,0.5,0.5,0.25,141,403,0.0,0.0,1
2581,0,0.5,-0.5,-0.25,133,203,-0.5,-0.25,-1
2582,0,0.5,0.5,0.25,142,306,0.0,0.0,0
2583,0,0.5,0.5,0.25,136,408,0.0,0.0,1
2584,-1,0.5,-0.5,-0.25,140,102,0.5,0.25,-2
2585,0,0.5,-0.5,-0.25,145,204,-0.5,-0.25,-1
2586,0,0.5,-0.5,-0.25,141,207,-0.5,-0.25,-1
2587,0,0.5,-0.5,-0.25,136,206,-0.5,-0.25,-1
2588,0,0.5,0.5,0.25,142,305,0.0,0.0,0
2589,0,0.5,0.5,0.25,143,407,0.0,0.0,1
2590,0,0.5,-0.5,-0.25,141,202,-0.5,-0.25,-1
2591,0,0.5,0.5,0.25,145,303,0.0,0.0,0
2592,0,0.5,0.5,0.25,136,301,0.0,0.0,0
2593,0,0.5,-0.5,-0.25,142,204,-0.5,-0.25,-1
2594,0,0.5,-0.5,-0.25,133,205,-0.5,-0.25,-1
2595,0,0.5,0.5,0.25,143,301,0.0,0.0,0
2596,0,0.5,0.5,0.25,145,401,0.0,0.0,1
2597,-1,0.5,-0.5,-0.25,136,107,0.5,0.25,-2
2598,0,0.5,-0.5,-0.25,141,107,0.5,0.25,-1
2599,0,0.5,-0.5,-0.25,142,202,-0.5,-0.25,-1
2600,0,0.5,0.5,0.25,145,408,0.0,0.0,1
2601,-1,0.5,-0.5,-0.25,136,102,0.5,0.25,-2
2602,0,0.5,0.5,0.25,143,306,0.0,0.0,0
2603,0,0.5,-0.5,-0.25,153,207,-0.5,-0.25,-1
2604,0,0.5,0.5,0.25,142,303,0.0,0.0,0
2605,0,0.5,-0.5,-0.25,136,208,-0.5,-0.25,-1
2606,0,0.5,-0.5,-0.25,143,208,-0.5,-0.25,-1
2607,0,0.5,0.5,0.25,141,306,0.0,0.0,0
2608,0,0.5,0.5,0.25,153,308,0.0,0.0,0
2609,0,0.5,0.5,0.25,136,304,0.0,0.0,0
2610,0,0.5,-0.5,-0.25,142,207,-0.5,-0.25,-1
2611,0,0.5,-0.5,-0.25,145,202,-0.5,-0.25,-1
2612,-1,0.5,0.5,0.25,143,408,0.0,0.0,0
2613,-1,0.5,0.5,0.25,153,306,0.0,0.0,-1
2614,-1,0.5,-0.5,-0.25,133,103,0.5,0.25,-2
2615,0,0.5,-0.5,-0.25,141,201,-0.5,-0.25,-1
2616,0,0.5,0.5,0.25,136,404,0.0,0.0,1
2617,0,0.5,0.5,0.25,145,405,0.0,0.0,1
2618,0,0.5,-0.5,-0.25,141,103,0.5,0.25,-1
2619,0,0.5,-0.5,-0.25,136,203,-0.5,-0.25,-1
2620,0,0.5,0.5,0.25,145,403,0.0,0.0,1
2621,-1,0.5,-0.5,-0.25,143,103,0.5,0.25,-2
2622,0,0.5,-0.5,-0.25,133,102,0.5,0.25,-1
2623,0,0.5,-0.5,-0.25,142,201,-0.5,-0.25,-1
2624,0,0.5,-0.5,-0.25,153,206,-0.5,-0.25,-1
2625,0,0.5,-0.5,-0.25,145,102,0.5,0.25,-1
2626,0,0.5,0.5,0.25,143,402,0.0,0.0,1
2627,0,0.5,0.5,0.25,136,307,0.0,0.0,0
2628,0,0.5,0.5,0.25,143,304,0.0,0.0,0
2629,0,0.5,-0.5,-0.25,133,206,-0.5,-0.25,-1
2630,0,0.5,0.5,0.25,141,302,0.0,0.0,0
2631,0,0.5,-0.5,-0.25,145,101,0.5,0.25,-1
2632,0,0.5,0.5,0.25,143,405,0.0,0.0,1
2633,0,0.5,-0.5,-0.25,141,101,0.5,0.25,-1
2634,0,0.5,0.5,0.25,145,306,0.0,0.0,0
2635,0,0.5,0.5,0.25,142,302,0.0,0.0,0
2636,0,0.5,-0.5,-0.25,153,208,-0.5,-0.25,-1
2637,0,0.5,0.5,0.25,141,405,0.0,0.0,1
2638,0,0.5,0.5,0.25,143,303,0.0,0.0,0
2639,-1,0.5,-0.5,-0.25,136,105,0.5,0.25,-2
2640,0,0.5,-0.5,-0.25,133,201,-0.5,-0.25,-1
2641,0,0.5,0.5,0.25,145,304,0.0,0.0,0
2642,0,0.5,-0.5,-0.25,153,101,0.5,0.25,-1
2643,0,0.5,-0.5,-0.25,142,206,-0.5,-0.25,-1
2644,0,0.5,0.5,0.25,145,406,0.0,0.0,1
2645,0,0.5,-0.5,-0.25,133,106,0.5,0.25,-1
2646,0,0.5,0.5,0.25,153,405,0.0,0.0,1
2647,-1,0.5,-0.5,-0.25,143,104,0.5,0.25,-2
2648,0,0.5,-0.5,-0.25,145,106,0.5,0.25,-1
2649,0,0.5,0.5,0.25,133,406,0.0,0.0,1
2650,0,0.5,-0.5,-0.25,153,205,-0.5,-0.25,-1
2651,0,0.5,-0.5,-0.25,152,108,0.5,0.25,-1
2652,0,0.5,0.5,0.25,141,408,0.0,0.0,1
2653,0,0.5,0.5,0.25,136,401,0.0,0.0,1
2654,0,0.5,0.5,0.25,145,302,0.0,0.0,0
2655,-1,0.5,0.5,0.25,143,305,0.0,0.0,-1
2656,0,0.5,-0.5,-0.25,133,202,-0.5,-0.25,-1
2657,0,0.5,-0.5,-0.25,136,207,-0.5,-0.25,-1
2658,0,0.5,0.5,0.25,142,404,0.0,0.0,1
2659,-1,0.5,-0.5,-0.25,143,106,0.5,0.25,-2
2660,0,0.5,0.5,0.25,141,402,0.0,0.0,1
2661,0,0.5,-0.5,-0.25,136,104,0.5,0.25,-1
2662,0,0.5,0.5,0.25,152,405,0.0,0.0,1
2663,0,0.5,0.5,0.25,141,307,0.0,0.0,0
2664,0,0.5,-0.5,-0.25,153,108,0.5,0.25,-1
2665,-1,0.5,-0.5,-0.25,143,102,0.5,0.25,-2
2666,0,0.5,-0.5,-0.25,133,107,0.5,0.25,-1
2667,0,0.5,0.5,0.25,141,401,0.0,0.0,1
2668,0,0.5,0.5,0.25,152,306,0.0,0.0,0
2669,-1,0.5,0.5,0.25,149,305,0.0,0.0,-1
2670,0,0.5,0.5,0.25,142,408,0.0,0.0,1
2671,0,0.5,0.5,0.25,141,303,0.0,0.0,0
2672,0,0.5,0.5,0.25,143,401,0.0,0.0,1
2673,0,0.5,-0.5,-0.25,152,101,0.5,0.25,-1
2674,0,0.5,0.5,0.25,141,406,0.0,0.0,1
2675,-1,0.5,-0.5,-0.25,149,101,0.5,0.25,-2
2676,0,0.5,-0.5,-0.25,153,204,-0.5,-0.25,-1
2677,-1,0.5,-0.5,-0.25,142,108,0.5,0.25,-2
2678,0,0.5,-0.5,-0.25,133,105,0.5,0.25,-1
2679,0,0.5,-0.5,-0.25,136,101,0.5,0.25,-1
2680,0,0.5,0.5,0.25,143,307,0.0,0.0,0
2681,0,0.5,-0.5,-0.25,149,206,-0.5,-0.25,-1
2682,-1,0.5,-0.5,-0.25,153,103,0.5,0.25,-2
2683,0,0.5,0.5,0.25,153,402,0.0,0.0,1
2684,-1,0.5,0.5,0.25,136,303,0.0,0.0,-1
2685,0,0.5,0.5,0.25,133,302,0.0,0.0,0
2686,0,0.5,0.5,0.25,149,302,0.0,0.0,0
2687,0,0.5,-0.5,-0.25,152,102,0.5,0.25,-1
2688,0,0.5,0.5,0.25,142,301,0.0,0.0,0
