,score_dif,time_constraint,in_distrib,time_x_distrib,userid,gridnum,push,time_x_push
2891,0,0.5,-0.5,-0.25,40,204,-0.5,-0.25
2892,0,0.5,-0.5,-0.25,40,205,-0.5,-0.25
2893,-1,0.5,-0.5,-0.25,40,206,-0.5,-0.25
2894,0,0.5,-0.5,-0.25,40,207,-0.5,-0.25
2895,0,0.5,-0.5,-0.25,40,208,-0.5,-0.25
2896,0,0.5,0.5,0.25,40,301,0.0,0.0
2897,0,0.5,0.5,0.25,40,302,0.0,0.0
2898,0,0.5,0.5,0.25,40,303,0.0,0.0
2899,0,0.5,0.5,0.25,40,304,0.0,0.0
2900,0,0.5,0.5,0.25,40,305,0.0,0.0
2901,0,0.5,0.5,0.25,40,306,0.0,0.0
2902,0,0.5,0.5,0.25,40,307,0.0,0.0
2903,0,0.5,0.5,0.25,40,308,0.0,0.0
2904,-1,0.5,0.5,0.25,40,401,0.0,0.0
2905,0,0.5,0.5,0.25,40,402,0.0,0.0
2906,0,0.5,0.5,0.25,40,403,0.0,0.0
2907,0,0.5,0.5,0.25,40,404,0.0,0.0
2908,0,0.5,0.5,0.25,40,405,0.0,0.0
2909,0,0.5,0.5,0.25,40,406,0.0,0.0
2910,0,0.5,0.5,0.25,40,407,0.0,0.0
2911,0,0.5,0.5,0.25,40,408,0.0,0.0
2912,0,0.5,-0.5,-0.25,41,101,0.5,0.25
2913,0,0.5,-0.5,-0.25,41,102,0.5,0.25
2914,0,0.5,-0.5,-0.25,41,103,0.5,0.25
2915,0,0.5,-0.5,-0.25,41,104,0.5,0.25
2916,0,0.5,-0.5,-0.25,41,105,0.5,0.25
2917,0,0.5,-0.5,-0.25,41,106,0.5,0.25
2918,0,0.5,-0.5,-0.25,41,107,0.5,0.25
2919,0,0.5,-0.5,-0.25,41,108,0.5,0.25
2920,0,0.5,-0.5,-0.25,41,201,-0.5,-0.25
2921,0,0.5,-0.5,-0.25,41,202,-0.5,-0.25
2922,0,0.5,-0.5,-0.25,41,203,-0.5,-0.25
2923,0,0.5,-0.5,-0.25,41,204,-0.5,-0.25
2924,0,0.5,-0.5,-0.25,41,205,-0.5,-0.25
2925,-1,0.5,-0.5,-0.25,41,206,-0.5,-0.25
2926,0,0.5,-0.5,-0.25,41,207,-0.5,-0.25
2927,0,0.5,-0.5,-0.25,41,208,-0.5,-0.25
2928,0,0.5,0.5,0.25,41,301,0.0,0.0
2929,0,0.5,0.5,0.25,41,302,0.0,0.0
2930,0,0.5,0.5,0.25,41,303,0.0,0.0
2931,0,0.5,0.5,0.25,41,304,0.0,0.0
2932,0,0.5,0.5,0.25,41,305,0.0,0.0
2933,0,0.5,0.5,0.25,41,306,0.0,0.0
2934,0,0.5,0.5,0.25,41,307,0.0,0.0
2935,0,0.5,0.5,0.25,41,308,0.0,0.0
2936,-1,0.5,0.5,0.25,41,401,0.0,0.0
2937,0,0.5,0.5,0.25,41,402,0.0,0.0
2938,0,0.5,0.5,0.25,41,403,0.0,0.0
2939,0,0.5,0.5,0.25,41,404,0.0,0.0
2940,0,0.5,0.5,0.25,41,405,0.0,0.0
2941,0,0.5,0.5,0.25,41,406,0.0,0.0
2942,0,0.5,0.5,0.25,41,407,0.0,0.0
2943,0,0.5,0.5,0.25,41,408,0.0,0.0
2944,0,0.5,-0.5,-0.25,42,101,0.5,0.25
2945,0,0.5,-0.5,-0.25,42,102,0.5,0.25
2946,0,0.5,-0.5,-0.25,42,103,0.5,0.25
2947,0,0.5,-0.5,-0.25,42,104,0.5,0.25
2948,0,0.5,-0.5,-0.25,42,105,0.5,0.25
2949,-1,0.5,-0.5,-0.25,42,106,0.5,0.25
2950,0,0.5,-0.5,-0.25,42,107,0.5,0.25
2951,0,0.5,-0.5,-0.25,42,108,0.5,0.25
2952,0,0.5,-0.5,-0.25,42,201,-0.5,-0.25
2953,0,0.5,-0.5,-0.25,42,202,-0.5,-0.25
2954,0,0.5,-0.5,-0.25,42,203,-0.5,-0.25
2955,0,0.5,-0.5,-0.25,42,204,-0.5,-0.25
2956,0,0.5,-0.5,-0.25,42,205,-0.5,-0.25
2957,0,0.5,-0.5,-0.25,42,206,-0.5,-0.25
2958,0,0.5,-0.5,-0.25,42,207,-0.5,-0.25
2959,0,0.5,-0.5,-0.25,42,208,-0.5,-0.25
2960,0,0.5,0.5,0.25,42,301,0.0,0.0
2961,0,0.5,0.5,0.25,42,302,0.0,0.0
2962,0,0.5,0.5,0.25,42,303,0.0,0.0
2963,0,0.5,0.5,0.25,42,304,0.0,0.0
2964,0,0.5,0.5,0.25,42,305,0.0,0.0
2965,0,0.5,0.5,0.25,42,306,0.0,0.0
2966,0,0.5,0.5,0.25,42,307,0.0,0.0
2967,0,0.5,0.5,0.25,42,308,0.0,0.0
2968,-1,0.5,0.5,0.25,42,401,0.0,0.0
2969,0,0.5,0.5,0.25,42,402,0.0,0.0
2970,0,0.5,0.5,0.25,42,403,0.0,0.0
2971,0,0.5,0.5,0.25,42,404,0.0,0.0
2972,0,0.5,0.5,0.25,42,405,0.0,0.0
2973,0,0.5,0.5,0.25,42,406,0.0,0.0
2974,0,0.5,0.5,0.25,42,407,0.0,0.0
2975,0,0.5,0.5,0.25,42,408,0.0,0.0
2976,-1,0.5,-0.5,-0.25,43,101,0.5,0.25
2977,0,0.5,-0.5,-0.25,43,102,0.5,0.25
2978,0,0.5,-0.5,-0.25,43,103,0.5,0.25
2979,0,0.5,-0.5,-0.25,43,104,0.5,0.25
2980,0,0.5,-0.5,-0.25,43,105,0.5,0.25
2981,0,0.5,-0.5,-0.25,43,106,0.5,0.25
2982,0,0.5,-0.5,-0.25,43,107,0.5,0.25
2983,0,0.5,-0.5,-0.25,43,108,0.5,0.25
2984,0,0.5,-0.5,-0.25,43,201,-0.5,-0.25
2985,0,0.5,-0.5,-0.25,43,202,-0.5,-0.25
2986,0,0.5,-0.5,-0.25,43,203,-0.5,-0.25
2987,0,0.5,-0.5,-0.25,43,204,-0.5,-0.25
2988,0,0.5,-0.5,-0.25,43,205,-0.5,-0.25
2989,-1,0.5,-0.5,-0.25,43,206,-0.5,-0.25
2990,0,0.5,-0.5,-0.25,43,207,-0.5,-0.25
2991,0,0.5,-0.5,-0.25,43,208,-0.5,-0.25
2992,0,0.5,0.5,0.25,43,301,0.0,0.0
2993,0,0.5,0.5,0.25,43,302,0.0,0.0
2994,0,0.5,0.5,0.25,43,303,0.0,0.0
2995,0,0.5,0.5,0.25,43,304,0.0,0.0
2996,0,0.5,0.5,0.25,43,305,0.0,0.0
2997,0,0.5,0.5,0.25,43,306,0.0,0.0
2998,0,0.5,0.5,0.25,43,307,0.0,0.0
2999,0,0.5,0.5,0.25,43,308,0.0,0.0
3000,-1,0.5,0.5,0.25,43,401,0.0,0.0
3001,0,0.5,0.5,0.25,43,402,0.0,0.0
3002,0,0.5,0.5,0.25,43,403,0.0,0.0
3003,0,0.5,0.5,0.25,43,404,0.0,0.0
3004,0,0.5,0.5,0.25,43,405,0.0,0.0
3005,0,0.5,0.5,0.25,43,406,0.0,0.0
3006,0,0.5,0.5,0.25,43,407,0.0,0.0
3007,0,0.5,0.5,0.25,43,408,0.0,0.0
3008,-1,0.5,-0.5,-0.25,44,101,0.5,0.25
3009,0,0.5,-0.5,-0.25,44,102,0.5,0.25
3010,0,0.5,-0.5,-0.25,44,103,0.5,0.25
3011,0,0.5,-0.5,-0.25,44,104,0.5,0.25
3012,0,0.5,-0.5,-0.25,44,105,0.5,0.25
3013,-1,0.5,-0.5,-0.25,44,106,0.5,0.25
3014,0,0.5,-0.5,-0.25,44,107,0.5,0.25
3015,0,0.5,-0.5,-0.25,44,108,0.5,0.25
3016,0,0.5,-0.5,-0.25,44,201,-0.5,-0.25
3017,0,0.5,-0.5,-0.25,44,202,-0.5,-0.25
3018,0,0.5,-0.5,-0.25,44,203,-0.5,-0.25
3019,0,0.5,-0.5,-0.25,44,204,-0.5,-0.25
3020,0,0.5,-0.5,-0.25,44,205,-0.5,-0.25
3021,0,0.5,-0.5,-0.25,44,206,-0.5,-0.25
3022,0,0.5,-0.5,-0.25,44,207,-0.5,-0.25
3023,0,0.5,-0.5,-0.25,44,208,-0.5,-0.25
3024,0,0.5,0.5,0.25,44,301,0.0,0.0
3025,0,0.5,0.5,0.25,44,302,0.0,0.0
3026,0,0.5,0.5,0.25,44,303,0.0,0.0
3027,0,0.5,0.5,0.25,44,304,0.0,0.0
3028,0,0.5,0.5,0.25,44,305,0.0,0.0
3029,0,0.5,0.5,0.25,44,306,0.0,0.0
3030,0,0.5,0.5,0.25,44,307,0.0,0.0
3031,0,0.5,0.5,0.25,44,308,0.0,0.0
3032,-1,0.5,0.5,0.25,44,401,0.0,0.0
3033,0,0.5,0.5,0.25,44,402,0.0,0.0
3034,0,0.5,0.5,0.25,44,403,0.0,0.0
3035,0,0.5,0.5,0.25,44,404,0.0,0.0
3036,0,0.5,0.5,0.25,44,405,0.0,0.0
3037,0,0.5,0.5,0.25,44,406,0.0,0.0
3038,0,0.5,0.5,0.25,44,407,0.0,0.0
3039,0,0.5,0.5,0.25,44,408,0.0,0.0
3040,0,0.5,-0.5,-0.25,45,101,0.5,0.25
3041,0,0.5,-0.5,-0.25,45,102,0.5,0.25
3042,0,0.5,-0.5,-0.25,45,103,0.5,0.25
3043,0,0.5,-0.5,-0.25,45,104,0.5,0.25
3044,0,0.5,-0.5,-0.25,45,105,0.5,0.25
3045,-1,0.5,-0.5,-0.25,45,106,0.5,0.25
3046,0,0.5,-0.5,-0.25,45,107,0.5,0.25
3047,0,0.5,-0.5,-0.25,45,108,0.5,0.25
3048,0,0.5,-0.5,-0.25,45,201,-0.5,-0.25
3049,0,0.5,-0.5,-0.25,45,202,-0.5,-0.25
3050,0,0.5,-0.5,-0.25,45,203,-0.5,-0.25
3051,0,0.5,-0.5,-0.25,45,204,-0.5,-0.25
3052,0,0.5,-0.5,-0.25,45,205,-0.5,-0.25
3053,0,0.5,-0.5,-0.25,45,206,-0.5,-0.25
3054,0,0.5,-0.5,-0.25,45,207,-0.5,-0.25
3055,0,0.5,-0.5,-0.25,45,208,-0.5,-0.25
3056,0,0.5,0.5,0.25,45,301,0.0,0.0
3057,0,0.5,0.5,0.25,45,302,0.0,0.0
3058,0,0.5,0.5,0.25,45,303,0.0,0.0
3059,0,0.5,0.5,0.25,45,304,0.0,0.0
3060,0,0.5,0.5,0.25,45,305,0.0,0.0
3061,0,0.5,0.5,0.25,45,306,0.0,0.0
3062,0,0.5,0.5,0.25,45,307,0.0,0.0
3063,0,0.5,0.5,0.25,45,308,0.0,0.0
3064,-1,0.5,0.5,0.25,45,401,0.0,0.0
3065,0,0.5,0.5,0.25,45,402,0.0,0.0
3066,0,0.5,0.5,0.25,45,403,0.0,0.0
3067,0,0.5,0.5,0.25,45,404,0.0,0.0
3068,0,0.5,0.5,0.25,45,405,0.0,0.0
3069,0,0.5,0.5,0.25,45,406,0.0,0.0
3070,0,0.5,0.5,0.25,45,407,0.0,0.0
3071,0,0.5,0.5,0.25,45,408,0.0,0.0
3072,-1,0.5,-0.5,-0.25,46,101,0.5,0.25
3073,-1,0.5,-0.5,-0.25,46,102,0.5,0.25
3074,0,0.5,-0.5,-0.25,46,103,0.5,0.25
3075,0,0.5,-0.5,-0.25,46,104,0.5,0.25
3076,0,0.5,-0.5,-0.25,46,105,0.5,0.25
3077,-1,0.5,-0.5,-0.25,46,106,0.5,0.25
3078,0,0.5,-0.5,-0.25,46,107,0.5,0.25
3079,0,0.5,-0.5,-0.25,46,108,0.5,0.25
3080,0,0.5,-0.5,-0.25,46,201,-0.5,-0.25
3081,0,0.5,-0.5,-0.25,46,202,-0.5,-0.25
3082,0,0.5,-0.5,-0.25,46,203,-0.5,-0.25
3083,0,0.5,-0.5,-0.25,46,204,-0.5,-0.25
3084,0,0.5,-0.5,-0.25,46,205,-0.5,-0.25
3085,0,0.5,-0.5,-0.25,46,206,-0.5,-0.25
3086,0,0.5,-0.5,-0.25,46,207,-0.5,-0.25
3087,0,0.5,-0.5,-0.25,46,208,-0.5,-0.25
3088,0,0.5,0.5,0.25,46,301,0.0,0.0
3089,0,0.5,0.5,0.25,46,302,0.0,0.0
3090,0,0.5,0.5,0.25,46,303,0.0,0.0
3091,0,0.5,0.5,0.25,46,304,0.0,0.0
3092,0,0.5,0.5,0.25,46,305,0.0,0.0
3093,0,0.5,0.5,0.25,46,306,0.0,0.0
3094,0,0.5,0.5,0.25,46,307,0.0,0.0
3095,0,0.5,0.5,0.25,46,308,0.0,0.0
3096,-1,0.5,0.5,0.25,46,401,0.0,0.0
3097,0,0.5,0.5,0.25,46,402,0.0,0.0
3098,0,0.5,0.5,0.25,46,403,0.0,0.0
3099,0,0.5,0.5,0.25,46,404,0.0,0.0
3100,0,0.5,0.5,0.25,46,405,0.0,0.0
3101,0,0.5,0.5,0.25,46,406,0.0,0.0
3102,0,0.5,0.5,0.25,46,407,0.0,0.0
3103,0,0.5,0.5,0.25,46,408,0.0,0.0
3104,-1,0.5,-0.5,-0.25,47,101,0.5,0.25
3105,-1,0.5,-0.5,-0.25,47,102,0.5,0.25
3106,0,0.5,-0.5,-0.25,47,103,0.5,0.25
3107,0,0.5,-0.5,-0.25,47,104,0.5,0.25
3108,0,0.5,-0.5,-0.25,47,105,0.5,0.25
3109,0,0.5,-0.5,-0.25,47,106,0.5,0.25
3110,0,0.5,-0.5,-0.25,47,107,0.5,0.25
3111,0,0.5,-0.5,-0.25,47,108,0.5,0.25
3112,0,0.5,-0.5,-0.25,47,201,-0.5,-0.25
3113,0,0.5,-0.5,-0.25,47,202,-0.5,-0.25
3114,0,0.5,-0.5,-0.25,47,203,-0.5,-0.25
3115,0,0.5,-0.5,-0.25,47,204,-0.5,-0.25
3116,0,0.5,-0.5,-0.25,47,205,-0.5,-0.25
3117,0,0.5,-0.5,-0.25,47,206,-0.5,-0.25
3118,0,0.5,-0.5,-0.25,47,207,-0.5,-0.25
3119,0,0.5,-0.5,-0.25,47,208,-0.5,-0.25
3120,0,0.5,0.5,0.25,47,301,0.0,0.0
3121,0,0.5,0.5,0.25,47,302,0.0,0.0
3122,0,0.5,0.5,0.25,47,303,0.0,0.0
3123,0,0.5,0.5,0.25,47,304,0.0,0.0
3124,0,0.5,0.5,0.25,47,305,0.0,0.0
3125,0,0.5,0.5,0.25,47,306,0.0,0.0
3126,0,0.5,0.5,0.25,47,307,0.0,0.0
3127,0,0.5,0.5,0.25,47,308,0.0,0.0
3128,0,0.5,0.5,0.25,47,401,0.0,0.0
3129,0,0.5,0.5,0.25,47,402,0.0,0.0
3130,0,0.5,0.5,0.25,47,403,0.0,0.0
3131,0,0.5,0.5,0.25,47,404,0.0,0.0
3132,0,0.5,0.5,0.25,47,405,0.0,0.0
3133,0,0.5,0.5,0.25,47,406,0.0,0.0
3134,0,0.5,0.5,0.25,47,407,0.0,0.0
3135,0,0.5,0.5,0.25,47,408,0.0,0.0
3136,-1,0.5,-0.5,-0.25,48,101,0.5,0.25
3137,-1,0.5,-0.5,-0.25,48,102,0.5,0.25
3138,0,0.5,-0.5,-0.25,48,103,0.5,0.25
3139,0,0.5,-0.5,-0.25,48,104,0.5,0.25
3140,0,0.5,-0.5,-0.25,48,105,0.5,0.25
3141,0,0.5,-0.5,-0.25,48,106,0.5,0.25
3142,0,0.5,-0.5,-0.25,48,107,0.5,0.25
3143,0,0.5,-0.5,-0.25,48,108,0.5,0.25
3144,0,0.5,-0.5,-0.25,48,201,-0.5,-0.25
3145,0,0.5,-0.5,-0.25,48,202,-0.5,-0.25
3146,0,0.5,-0.5,-0.25,48,203,-0.5,-0.25
3147,0,0.5,-0.5,-0.25,48,204,-0.5,-0.25
3148,0,0.5,-0.5,-0.25,48,205,-0.5,-0.25
3149,0,0.5,-0.5,-0.25,48,206,-0.5,-0.25
3150,0,0.5,-0.5,-0.25,48,207,-0.5,-0.25
3151,0,0.5,-0.5,-0.25,48,208,-0.5,-0.25
3152,0,0.5,0.5,0.25,48,301,0.0,0.0
3153,0,0.5,0.5,0.25,48,302,0.0,0.0
3154,0,0.5,0.5,0.25,48,303,0.0,0.0
3155,0,0.5,0.5,0.25,48,304,0.0,0.0
3156,0,0.5,0.5,0.25,48,305,0.0,0.0
3157,0,0.5,0.5,0.25,48,306,0.0,0.0
3158,0,0.5,0.5,0.25,48,307,0.0,0.0
3159,0,0.5,0.5,0.25,48,308,0.0,0.0
3160,-1,0.5,0.5,0.25,48,401,0.0,0.0
3161,0,0.5,0.5,0.25,48,402,0.0,0.0
3162,0,0.5,0.5,0.25,48,403,0.0,0.0
3163,0,0.5,0.5,0.25,48,404,0.0,0.0
3164,0,0.5,0.5,0.25,48,405,0.0,0.0
3165,0,0.5,0.5,0.25,48,406,0.0,0.0
3166,0,0.5,0.5,0.25,48,407,0.0,0.0
3167,0,0.5,0.5,0.25,48,408,0.0,0.0
3168,-1,0.5,-0.5,-0.25,49,101,0.5,0.25
3169,0,0.5,-0.5,-0.25,49,102,0.5,0.25
3170,0,0.5,-0.5,-0.25,49,103,0.5,0.25
3171,0,0.5,-0.5,-0.25,49,104,0.5,0.25
3172,0,0.5,-0.5,-0.25,49,105,0.5,0.25
3173,0,0.5,-0.5,-0.25,49,106,0.5,0.25
3174,0,0.5,-0.5,-0.25,49,107,0.5,0.25
3175,0,0.5,-0.5,-0.25,49,108,0.5,0.25
3176,0,0.5,-0.5,-0.25,49,201,-0.5,-0.25
3177,0,0.5,-0.5,-0.25,49,202,-0.5,-0.25
3178,0,0.5,-0.5,-0.25,49,203,-0.5,-0.25
3179,0,0.5,-0.5,-0.25,49,204,-0.5,-0.25
3180,0,0.5,-0.5,-0.25,49,205,-0.5,-0.25
3181,0,0.5,-0.5,-0.25,49,206,-0.5,-0.25
3182,0,0.5,-0.5,-0.25,49,207,-0.5,-0.25
3183,0,0.5,-0.5,-0.25,49,208,-0.5,-0.25
3184,0,0.5,0.5,0.25,49,301,0.0,0.0
3185,0,0.5,0.5,0.25,49,302,0.0,0.0
3186,0,0.5,0.5,0.25,49,303,0.0,0.0
3187,0,0.5,0.5,0.25,49,304,0.0,0.0
3188,0,0.5,0.5,0.25,49,305,0.0,0.0
3189,0,0.5,0.5,0.25,49,306,0.0,0.0
3190,0,0.5,0.5,0.25,49,307,0.0,0.0
3191,0,0.5,0.5,0.25,49,308,0.0,0.0
3192,-1,0.5,0.5,0.25,49,401,0.0,0.0
3193,0,0.5,0.5,0.25,49,402,0.0,0.0
3194,0,0.5,0.5,0.25,49,403,0.0,0.0
3195,0,0.5,0.5,0.25,49,404,0.0,0.0
3196,-1,0.5,0.5,0.25,49,405,0.0,0.0
3197,0,0.5,0.5,0.25,49,406,0.0,0.0
3198,0,0.5,0.5,0.25,49,407,0.0,0.0
3199,0,0.5,0.5,0.25,49,408,0.0,0.0
